http://www.w3.org/ns/prov#wasDerivedFrom	http://purl.org/dc/elements/1.1/format	WoCID	DOI	Citation	X	Y	Accuracy	Crayfish_scientific_name	Pathogen_symbiont_present	Year_of_observation	Contributor
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L354	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WK1551	10.1051/kmae:2006033 	Hefti, D., & Stucki, P. (2006). Crayfish management for Swiss waters. Bulletin Français de la Pêche et de la Pisciculture, (380-381), 937-950.	47.21033518	7.546481972	Low	Pacifastacus leniusculus	Aphanomyces astaci	2004	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L355	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WK1552	10.1051/kmae:2006033 	Hefti, D., & Stucki, P. (2006). Crayfish management for Swiss waters. Bulletin Français de la Pêche et de la Pisciculture, (380-381), 937-950.	47.46360331	8.286706682	Low	Pacifastacus leniusculus	Aphanomyces astaci	2004	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L356	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0894	10.3354/dao02955	Maguire, I., Jelic, M., Klobučar, G., Delpy, M., Delaunay, C. and Grandjean, F. 2016. Prevalence of the pathogen Aphanomyces astaci in freshwater crayfish populations in Croatia. Diseases of Aquatic Organisms. 118(1), 45-53(1), 45-53.	45.4203	15.5846	High	Pontastacus leptodactylus	Aphanomyces astaci	2013	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L357	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0895	10.3354/dao02955	Maguire, I., Jelic, M., Klobučar, G., Delpy, M., Delaunay, C. and Grandjean, F. 2016. Prevalence of the pathogen Aphanomyces astaci in freshwater crayfish populations in Croatia. Diseases of Aquatic Organisms. 118(1), 45-53(1), 45-53.	45.7013	16.1438	High	Pontastacus leptodactylus	Aphanomyces astaci	2013	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L358	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0896	10.1016/j.jip.2018.05.006	Panteleit, J., Keller, N. S., Diéguez-Uribeondo, J., Makkonen, J., Martín-Torrijos, L., Patrulea, V., ... & Pârvulescu, L. (2018). Hidden sites in the distribution of the crayfish plague pathogen Aphanomyces astaci in Eastern Europe: Relicts of genetic groups from older outbreaks?. Journal of invertebrate pathology, 157, 117-124.	47.288	29.139	High	Pontastacus leptodactylus	Aphanomyces astaci	2015	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L359	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0897	10.1016/j.jip.2018.05.006	Panteleit, J., Keller, N. S., Diéguez-Uribeondo, J., Makkonen, J., Martín-Torrijos, L., Patrulea, V., ... & Pârvulescu, L. (2018). Hidden sites in the distribution of the crayfish plague pathogen Aphanomyces astaci in Eastern Europe: Relicts of genetic groups from older outbreaks?. Journal of invertebrate pathology, 157, 117-124.	45.079	29.53	High	Pontastacus leptodactylus	Aphanomyces astaci	2015	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L360	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0898	10.1016/j.jip.2018.05.006	Panteleit, J., Keller, N. S., Diéguez-Uribeondo, J., Makkonen, J., Martín-Torrijos, L., Patrulea, V., ... & Pârvulescu, L. (2018). Hidden sites in the distribution of the crayfish plague pathogen Aphanomyces astaci in Eastern Europe: Relicts of genetic groups from older outbreaks?. Journal of invertebrate pathology, 157, 117-124.	45.31	29.67	High	Pontastacus leptodactylus	Aphanomyces astaci	2012	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L361	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0899	10.1016/j.jip.2018.05.006	Panteleit, J., Keller, N. S., Diéguez-Uribeondo, J., Makkonen, J., Martín-Torrijos, L., Patrulea, V., ... & Pârvulescu, L. (2018). Hidden sites in the distribution of the crayfish plague pathogen Aphanomyces astaci in Eastern Europe: Relicts of genetic groups from older outbreaks?. Journal of invertebrate pathology, 157, 117-124.	44.817	21.333	High	Pontastacus leptodactylus	Aphanomyces astaci	2015	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L362	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0900	10.1111/fwb.12315	Svoboda, J., Strand, D. A., Vrålstad, T., Grandjean, F., Edsman, L., Kozák, P., ... & Petrusek, A. (2014). The crayfish plague pathogen can infect freshwater‐inhabiting crabs. Freshwater Biology, 59(5), 918-929.	37.9	30.9	High	Pontastacus leptodactylus	Aphanomyces astaci	2009	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L363	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0901	10.1051/kmae/2018001	Kokko, H., Harlioglu, M. M., Aydin, H., Makkonen, J., Gökmen, G., Aksu, Ö., & Jussila, J. (2018). Observations of crayfish plague infections in commercially important narrow-clawed crayfish populations in Turkey. Knowledge & Management of Aquatic Ecosystems, (419), 10.	40.717	29.867	High	Pontastacus leptodactylus	Aphanomyces astaci	2011	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L364	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0902	10.1051/kmae/2018001	Kokko, H., Harlioglu, M. M., Aydin, H., Makkonen, J., Gökmen, G., Aksu, Ö., & Jussila, J. (2018). Observations of crayfish plague infections in commercially important narrow-clawed crayfish populations in Turkey. Knowledge & Management of Aquatic Ecosystems, (419), 10.	41.05	43.233	High	Pontastacus leptodactylus	Aphanomyces astaci	2011	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L365	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0903	10.1051/kmae/2018001	Kokko, H., Harlioglu, M. M., Aydin, H., Makkonen, J., Gökmen, G., Aksu, Ö., & Jussila, J. (2018). Observations of crayfish plague infections in commercially important narrow-clawed crayfish populations in Turkey. Knowledge & Management of Aquatic Ecosystems, (419), 10.	40.817	26.317	High	Pontastacus leptodactylus	Aphanomyces astaci	2011	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L366	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0904	10.1051/kmae/2018001	Kokko, H., Harlioglu, M. M., Aydin, H., Makkonen, J., Gökmen, G., Aksu, Ö., & Jussila, J. (2018). Observations of crayfish plague infections in commercially important narrow-clawed crayfish populations in Turkey. Knowledge & Management of Aquatic Ecosystems, (419), 10.	39.183	33.55	High	Pontastacus leptodactylus	Aphanomyces astaci	2011	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L367	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0905	10.5869/fc.2020.v25-1.077	Ungureanu, E., Mojžišová, M., Tangerman, M., Ion, M. C., Pârvulescu, L., & Petrusek, A. (2020). The spatial distribution of Aphanomyces astaci genotypes across Europe: Introducing the first data from Ukraine. Freshwater Crayfish, 25(1).	49.538	31.906	High	Pontastacus leptodactylus	Aphanomyces astaci	2018	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L368	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC0906	10.5869/fc.2020.v25-1.077	Ungureanu, E., Mojžišová, M., Tangerman, M., Ion, M. C., Pârvulescu, L., & Petrusek, A. (2020). The spatial distribution of Aphanomyces astaci genotypes across Europe: Introducing the first data from Ukraine. Freshwater Crayfish, 25(1).	50.399	30.604	High	Pontastacus leptodactylus	Aphanomyces astaci	2018	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L369	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC7924	10.26262/jbrt.v31i0.9777	Alvanou, M. V., Lattos, A., Cheimonopoulou, M. T., Michaelidis, B., Apostolidis, A. P., & Giantsis, I. A. (2024). First detection of Aphanomyces astaci and its potential responsibility for mass mortalities of Pontastacus (Astacus) leptodactylus in Greek lakes. Journal of Biological Research-Thessaloniki, 31.	40.694639	23.426694	High	Pontastacus leptodactylus	Aphanomyces astaci	2023	Ioannis A. Giantsis
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L370	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC7925	10.26262/jbrt.v31i0.9777	Alvanou, M. V., Lattos, A., Cheimonopoulou, M. T., Michaelidis, B., Apostolidis, A. P., & Giantsis, I. A. (2024). First detection of Aphanomyces astaci and its potential responsibility for mass mortalities of Pontastacus (Astacus) leptodactylus in Greek lakes. Journal of Biological Research-Thessaloniki, 31.	40.2975	22.101222	High	Pontastacus leptodactylus	Aphanomyces astaci	2023	Ioannis A. Giantsis
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L371	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC7926	10.26262/jbrt.v31i0.9777	Alvanou, M. V., Lattos, A., Cheimonopoulou, M. T., Michaelidis, B., Apostolidis, A. P., & Giantsis, I. A. (2024). First detection of Aphanomyces astaci and its potential responsibility for mass mortalities of Pontastacus (Astacus) leptodactylus in Greek lakes. Journal of Biological Research-Thessaloniki, 31.	40.743472	21.816667	High	Pontastacus leptodactylus	Aphanomyces astaci	2023	Ioannis A. Giantsis
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L372	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI1703	10.1051/kmae/2020035	Weiperth, A., Bláha, M., Szajbert, B., Seprős, R., Bányai, Z., Patoka, J., & Kouba, A. (2020). Hungary: a European hotspot of non-native crayfish biodiversity. Knowledge & Management of Aquatic Ecosystems, (421), 43.	47.7688	19.1376	High	Procambarus alleni	Aphanomyces astaci	2018	Denis Șadrin
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L373	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC2869	10.1016/j.fgb.2012.05.014	Makkonen, J., Jussila, J., & Kokko, H. (2012). The diversity of the pathogenic Oomycete (Aphanomyces astaci) chitinase genes within the genotypes indicate adaptation to its hosts. Fungal Genetics and Biology, 49(8), 635-642.	62.27	26.19	Low	Procambarus clarkii	Aphanomyces astaci	2003	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L374	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC2870	10.1017/S0031182018000227	Makkonen, J., Jussila, J., Panteleit, J., Keller, N. S., Schrimpf, A., Theissinger, K., ... & Kokko, H. (2018). MtDNA allows the sensitive detection and haplotyping of the crayfish plague disease agent Aphanomyces astaci showing clues about its origin and	36.8673	-4.8751	Low	Procambarus clarkii	Aphanomyces astaci	2018	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L375	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WC2871	10.3389/fevo.2020.622434	Martín-Torrijos, L., Correa-Villalona, A. J., Pradillo, A., & Diéguez-Uribeondo, J. (2021). Coexistence of Two Invasive Species, Procambarus clarkii and Aphanomyces astaci, in Brackish Waters of a Mediterranean Coastal Lagoon. Frontiers in Ecology and Evolution, 8, 503.	39.32927427	-0.3832469884	Low	Procambarus clarkii	Aphanomyces astaci	2018	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L376	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WG8548	10.1002/aqc.2970	Putra, M. D., Bláha, M., Wardiatno, Y., Krisanti, M., Jerikho, R., Kamal, M. M., Mojžišová, M., Byst?ický P. K., Kouba A., Kalous, L., Petrusek, A., Patoka, J. (2018) Procambarus clarkii (Girard, 1852) and crayfish plague as new threats for biodiversity in Indonesia.  Aquatic Conservation: Marine and Freshwater Ecosystems, 28: 1434-1440	-6.889167	106.861944	High	Procambarus clarkii	Aphanomyces astaci	2017	Jiří Patoka

http://www.w3.org/ns/prov#wasDerivedFrom	http://purl.org/dc/elements/1.1/format	WoCID	URL	Citation	X	Y	Accuracy	Crayfish_scientific_name	Pathogen_symbiont_present	Year_of_observation	Contributor
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L377	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WG8592	http://aomorishizen.html.xdomain.jp/catalog.html	Jung, S. W., Yamada, H., & Kawai, T. (2023). Origin of the alien red swamp crayfish Procambarus clarkii in South Korea and occurrence of the crayfish plague Aphanomyces astaci. Journal of the Natural History of Aomori, 28, 133–138. [in Japanese with English abstract]	35.18932	127.546155	High	Procambarus clarkii	Aphanomyces astaci	2022	Tadashi Kawai

http://www.w3.org/ns/prov#wasDerivedFrom	http://purl.org/dc/elements/1.1/format	WoCID	DOI	Citation	X	Y	Accuracy	Crayfish_scientific_name	Pathogen_symbiont_present	Year_of_observation	Contributor
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L378	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI1704	10.1016/j.jip.2023.108040	Mojžišová, M., Weiperth, A., Gebauer, R., Laffitte, M., Patoka, J., Grandjean, F., ... & Petrusek, A. (2024). Diversity and distribution of Aphanomyces astaci in a European hotspot of ornamental crayfish introductions. Journal of Invertebrate Pathology, 202, 108040.	47.6421	19.0787	High	Procambarus clarkii	Aphanomyces astaci	2018	Denis Șadrin
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L379	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI1705	10.1016/j.jip.2023.108040	Mojžišová, M., Weiperth, A., Gebauer, R., Laffitte, M., Patoka, J., Grandjean, F., ... & Petrusek, A. (2024). Diversity and distribution of Aphanomyces astaci in a European hotspot of ornamental crayfish introductions. Journal of Invertebrate Pathology, 202, 108040.	47.6426	19.074	High	Procambarus clarkii	Aphanomyces astaci	2018	Denis Șadrin
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L380	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI1706	10.1016/j.jip.2023.108040	Mojžišová, M., Weiperth, A., Gebauer, R., Laffitte, M., Patoka, J., Grandjean, F., ... & Petrusek, A. (2024). Diversity and distribution of Aphanomyces astaci in a European hotspot of ornamental crayfish introductions. Journal of Invertebrate Pathology, 202, 108040.	47.6456	19.0688	High	Procambarus clarkii	Aphanomyces astaci	2018	Denis Șadrin
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L381	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI3512	10.1002/aqc.2970	Putra, M. D., Bláha, M., Wardiatno, Y., Krisanti, M., Jerikho, R., Kamal, M. M., Mojžišová, M., Byst?ický P. K., Kouba A., Kalous, L., Petrusek, A., Patoka, J. (2018) Procambarus clarkii (Girard, 1852) and crayfish plague as new threats for biodiversity in Indonesia.  Aquatic Conservation: Marine and Freshwater Ecosystems, 28: 1434-1440	-6.30491667	106.8948889	Low	Procambarus clarkii	Aphanomyces astaci	2018	Hossein Masigol
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L382	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WK1567	10.1051/kmae:2006033 	Hefti, D., & Stucki, P. (2006). Crayfish management for Swiss waters. Bulletin Français de la Pêche et de la Pisciculture, (380-381), 937-950.	47.4283	8.2689	Low	Procambarus clarkii	Aphanomyces astaci	2004	Mihaela C. Ion
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L383	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI1716	10.1016/j.jip.2023.108040	Mojžišová, M., Weiperth, A., Gebauer, R., Laffitte, M., Patoka, J., Grandjean, F., ... & Petrusek, A. (2024). Diversity and distribution of Aphanomyces astaci in a European hotspot of ornamental crayfish introductions. Journal of Invertebrate Pathology, 202, 108040.	47.6456	19.0688	High	Procambarus virginalis	Aphanomyces astaci	2018	Denis Șadrin
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L384	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI3509	10.1051/kmae/2014032	Keller, N. S., Pfeiffer, M., Roessink, I., Schulz, R., & Schrimpf, A. (2014). First evidence of crayfish plague agent in populations of the marbled crayfish (Procambarus fallax forma virginalis). Knowledge and Management of Aquatic Ecosystems, (414), 15.	51.05961111	9.30519444	Low	Procambarus virginalis	Aphanomyces astaci	2014	Hossein Masigol
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L385	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI3510	10.1051/kmae/2014032	Keller, N. S., Pfeiffer, M., Roessink, I., Schulz, R., & Schrimpf, A. (2014). First evidence of crayfish plague agent in populations of the marbled crayfish (Procambarus fallax forma virginalis). Knowledge and Management of Aquatic Ecosystems, (414), 15.	49.61988889	10.86030556	Low	Procambarus virginalis	Aphanomyces astaci	2014	Hossein Masigol
line:xlsx:hash://sha256/9e39c455e1ff8023d824acd57a86651c913869a6fbf3ed7b6e320cc778cac072!/Sheet1!/L386	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	WI3511	10.1051/kmae/2014032	Keller, N. S., Pfeiffer, M., Roessink, I., Schulz, R., & Schrimpf, A. (2014). First evidence of crayfish plague agent in populations of the marbled crayfish (Procambarus fallax forma virginalis). Knowledge and Management of Aquatic Ecosystems, (414), 15.	52.01827778	12.53461111	Low	Procambarus virginalis	Aphanomyces astaci	2014	Hossein Masigol
